,writer,title
3936,불행한행운아,나도 각반 좀;;;
3937,비둘기구구찡,헤이스트]밸런스 수정 외 업데이트 안내
3938,불타는고구미,메인에 낚시가방 1600개 오픈;;
3939,마우스만백번,정말 불태웠다....
3940,모순의절정,항상 이 시간이 되면 느끼는거지만
3941,우르손,뭐랄까.. 불꽃같은 하루였다...
3942,천상초,PC방에서 게임하면 좋은 점
3943,Roah,트리오브세이비어 인벤이 문을 열었습니다
3944,쩔랑,리니지 서버별 거래시세 TOP4 feat.아..
3945,천상초,용계 오토 쩔던데
3946,요정같은기사,블럭을 저렇게 꾸준히 하는데도
3947,엘지마트,회원탈퇴가 안되냐?
3948,올드스토어,딱 지금 이시간이 ㅠㅠ
3949,노가다는싫어,이시간에 라면..
3950,멜랑꼴릭,빨갱이 평균 회복량 대충 체감한 대로군요
3951,불행한행운아,영구 제재 계정 숫자 ㅎㄷㄷ;;;
3952,우르손,지젼 강태공....
3953,불타는고구미,스샷 기능 추가 환영
3954,키보드20만,헐랭 50까지 1일은 무리아닌가요...
3955,마우스만백번,정신이 없는 하루 @.@
3956,모순의절정,와.. 근데 영구 제재 계정이 2만개가 넘으..
3957,Roah,몽환적인 감성 판타지! 엘로아 인벤 오픈
3958,비둘기구구찡,이번 블럭은 더 늘었네
3959,불철주야,근데 별로 찍을거 없지 않나...
3960,드래곤라자냐,40시간 ㄷㄷㄷ
3961,요정같은기사,마이 스샷기능....
3962,위너갓,린형님들 뉴비좀 도와주세요!!
3963,무비위크,스샷 기능 첨써봤는데
3964,잉교,마격 부탁드립니다 ㅜㅜ
3965,날라봉,"아, 스샷 기능 추가된거 졸 웃기네 ㅋㅋㅋ"
3966,앨도라도,드론 실전 배치인가;;
3967,올드스토어,으 ㅠㅠㅠ
3968,Roah,13일(화) 새벽 2~3시 인벤 서버 점검(..
3969,멜랑꼴릭,용계곡 몹 출현개수 늘어나는건가요?
3970,불타는고구미,용계몹 개체수 증가...?!
3971,키보드20만,그러고보니 2014년 겨우 5레벨 올렸넹....
3972,드래곤라자냐,제가 덧셈뺄셈에 약해서 그런데
3973,모순의절정,용의 계곡 몬스터 개체수 증가 좋네요~
3974,우르손,월요일 아침은 항상 힘들다
3975,마우스만백번,"오늘 출근하는데, 미끈"
3976,가이아드,지젼.. 리니지 다시 다운받고 설치까지 3분
3977,노가다는싫어,오늘 개춥네여..
3978,패스타핑,불로소득 배우게 이니 기부좀 해줘요 형님들 ..
3979,비둘기구구찡,어? 그러고보니
3980,불행한행운아,서버는 어디가 제일 활발하려나
3981,잉교,마격좀 부탁드려요!
3982,가이아드,ㅠㅠㅠㅠㅠ 스냅반지가 안뜬다
3983,무비위크,통제라는건 정말 무서움
3984,이므나님,뭣때문인지 익플 오류가 계속
3985,마우스만백번,날씨가 너무 추워졌네요 -_-
3986,노가다는싫어,하.. 주말이 벌써
3987,앨도라도,간만에 포토샵으로 사기질 했음..ㅋ
3988,비둘기구구찡,스크린샷 업데이트되고
3989,그리고그렇게,당췌 펀플카드는
3990,우성향,마격좀 부탁드립니다~
3991,우성향,마격좀 부탁드립니다
3992,우성향,마격좀 부탁드려요~
3993,천상초,대략 난감
3994,드래곤라자냐,게임을 처음 접할때부터
3995,멜랑꼴릭,블레스웨폰이랑 손때묻은오크족활 실험 글 봤는..
3996,올드스토어,불금이닷!!!!
3997,모순의절정,드디어 불금이군요!
3998,가이아드,후.. 돈안쓰면서 겜하려고 햇는데
3999,노가다는싫어,오늘같은날은
4000,키보드20만,지젼 불검 9강보다 10강이 더 많다니;;
4001,마우스만백번,아.. 피곤하다.. 알콜이 필요해애!
4002,불행한행운아,귀여운 마법인형 ㅋㅋㅋ
4003,불타는고구미,복귀하려고 인벤 보는데
4004,앨도라도,[축데이]먹방
4005,우르손,오늘 2시간 자고 출근....
4006,스자덱,지금 이 시점에서
4007,비둘기구구찡,도시락 바구니...하...
4008,이므나님,오랫만에 리니지 다시...ㅋㅋ
4009,멜랑꼴릭,축데불 성능도 성능인데 희소성이 ㄷㄷ하네요
4010,불타는고구미,오랜만에 복귀하려고 하는데
4011,모순의절정,오늘 하루도 이렇게 끝나네요
4012,마우스만백번,우엉 하루가 훅 지나갔음
4013,키보드20만,근데 80넘는 분들은...
4014,불행한행운아,85레벨에 경비병 변신이라니!
4015,우르손,강화 같은건 그냥 자기 만족 선에서 적당히 ..
4016,드래곤라자냐,각반 나오는거
4017,노가다는싫어,요즘 게임할 시간이..
4018,소진은영미,갓벤 클라스 광고 대단하네요.
4019,비둘기구구찡,[디텍션] 1월 8일 영구 제재 안내 및 명..
4020,무비위크,좋은 아침이네요
4021,무비위크,어머 이건 꼭 사야해!
4022,키보드20만,강화로 흥한자 강화로 망하는군요.
4023,노가다는싫어,아.. 아무래도
4024,마우스만백번,근데 이런 감기에...
4025,천상초,본섭 테섭보다 앞서나가는 후리섭
4026,비둘기구구찡,경비병 업데이트라니...
4027,Roah,8일(목) 새벽 2~5시 인벤 서버 점검(3..
4028,우르손,헐 목젖이 부을수도 있나
4029,환호의출정,목젖 짜증...
4030,Roah,7일(수) 새벽 2~3시 인벤 서버 점검(1..
4031,비둘기구구찡,펀플 산타의 PC방 선물 이벤트 당첨자 안내
4032,키보드20만,근데 리니지 만큼 레벨업이 어렵던 게임이 있..
4033,마우스만백번,룰루~~
4034,Roah,12월의 300시간 및 컬러풀 패키지 이벤트..
4035,피호나,관리자님 이벤트요~
4036,뚜룹뜌뜌,리니지...
4037,그리고그렇게,그래도 예전에는
4038,무비위크,으아 오늘은 올만에 운동했어요
4039,키보드20만,후아 연말 이후 게임을 안했었다는
4040,노가다는싫어,새해 첫 시작을..
4041,우르손,잠이 보약이라고
4042,비둘기구구찡,기나긴 연휴 뒤에
4043,노장투혼,저 리니지를 다시해보려하는데..
4044,그리고그렇게,아 이건
4045,요정같은기사,연휴도 이제 끝이군요
4046,무비위크,아이고 담주부턴 이제 새마음
4047,노가다는싫어,연휴동안 오랜만에
4048,비둘기구구찡,근데 복귀 용사 지침서는
4049,환호의출정,이렇게 또 2015년이 밝아왔네요~
4050,아두아두아다,리니지 뭐좀 물어보려구요
4051,비둘기구구찡,우와...역시
4052,무비위크,2015년의 첫 불금
4053,Roah,1/4(일) 2:00~3:00 인벤 서버 점..
4054,Pubro,2015년 새해복 많이 받으세요~
4055,무비위크,하 1월의 나의 시작!
4056,가이아드,4푸귀 4스냅 만드는데 얼마나 들까요
4057,우르손,전 코감기가 안남...
4058,마우스만백번,감기에 걸린거 같네요
4059,노가다는싫어,후아.. 6시간 남았다!
4060,비둘기구구찡,드디어 2014년도 끝이네요
4061,난독,감사합니다 ㅎ
4062,앨도라도,[축데이]일상 리니지
4063,우르손,남자 나이는 최소 30은 되야
4064,노가다는싫어,신년되면..
4065,비둘기구구찡,내일이 2014년 마지막 업데이트일까
4066,가이아드,내일은 또 신년 이벤트 뭐 할거 같은디
4067,정령사요,제주도겜방추천
4068,우르손,와 14년 마지막 월요일이라니 신기하다 ㅋ
4069,무비위크,하 내일 모래면 내 나이도...
4070,키보드20만,각반으로 인해 더더욱 방어력 괴물들이 많아지..
4071,노가다는싫어,떡국 안먹으면..
4072,비둘기구구찡,으아아아악!!
4073,마우스만백번,이럴 순 없어!
4074,요정같은기사,이제 올해도.....
4075,깔끔한남자,마격 부탁드려요~
4076,철중이,크 크
4077,간때문이냐,꾸준히 돈모으는중
4078,이므나님,20주년때는 아직 하고 있을까...
4079,올드스토어,잔잔한 노래나 ㅋㅋ
4080,무비위크,아 토요일부터 겜만 했더니
4081,우르손,금욜 밤부터 머리가 좀 띵하더니
4082,간때문이냐,주말에 집에 있으면
4083,바쿠만,마격 좀 주세요
4084,비둘기구구찡,아 이렇게 2014년의
4085,흑인횽,안녕 하세요~!
4086,천상초,데스클로스 이벤트
4087,무비위크,십상시가 우리 사회에도 많음
4088,올드스토어,으 크리스마스 잘 보내심 ㅋㅋ
4089,키보드20만,아 그러넹....14년 마지막 불금이군요....
4090,앨도라도,[축데이]가입조건
4091,우르손,햐 2014년 마지막 불금이라니 ㅋㅋㅋ
4092,비둘기구구찡,피방 펀플카드가
4093,가이아드,개인적으로 20주년떈 존나 큰거좀 해줘라
4094,노가다는싫어,크리스마스는
4095,환호의출정,뭔가 우울한 크리스마스였다 ㅠㅠ
4096,간때문이냐,아쉽다..
4097,무비위크,메리 크리스마스 입니다
4098,비타민피방,저희 pc방은 펀플카드가 잘 안팔리네요 50..
4099,Pubro,메리 크리스마스요~
4100,우르손,후우 지금이라도 퇴근해서 다행이다
4101,가이아드,지스타 쿠폰이 각반 주는거였네?
4102,Roah,"인벤의 크리스마스 선물, 겨울 희귀 아이콘 .."
4103,마우스만백번,음? 커플?을?
4104,천상초,16년씩이나 된 게임이
4105,비둘기구구찡,서버 불안정으로 불편을 드려 죄송합니다.
4106,노가다는싫어,휴대폰값...
4107,천상초,점검..
4108,그림자발자국,이번달 휴대폰 값이 멸망이네...
4109,간때문이냐,핸폰결제하면
4110,올드스토어,오늘이 크리스마스 이브 ㅋㅋ
4111,무비위크,몇년동안 같은일을 반복하니까
4112,앨도라도,[축데이]실수
4113,비둘기구구찡,내일은 수요일이구나!
4114,마우스만백번,흑흑 커플은 좋겠네요
4115,키보드20만,내일 쉬는 회사는 좋겠다...
4116,노가다는싫어,그래도 오늘은 좀
4117,가이아드,장비 다팔고 할라니까 힘드네
4118,올드스토어,날씨가 따듯해지지 않네 ㅠㅠ
4119,간때문이냐,이시간쯤되면
4120,우르손,으으 배고프다
4121,셀프라비린스,"후, 리니지 한 지 벌써 5년 넘었네..."
4122,가이아드,솔직히 다른 캐시템 전부다 이해함
4123,키보드20만,집판검으로 맞아보고 싶다..
4124,노가다는싫어,[공지]펀플카드 1차 판매 상품 등록 및 사..
4125,우성향,마격 좀 부탁드려요!! 99퍼입니다 ㅠ
4126,무비위크,시간이 모자라네요 올한해...
4127,우성향,마격좀 부탁드립니다 ㅎ.ㅎ
4128,비둘기구구찡,리니지의.... 상태가...!!!!!!!
4129,마우스만백번,아... 배가.. 배가..
4130,이므나님,강화는 여전히 잘 안되네여
4131,간때문이냐,자고 일어났는데
4132,무비위크,닥사하다보니까 ...
4133,환호의출정,피방에서 갇힘 ㅠㅠ
4134,비둘기구구찡,와 언제 눈이 이렇게 쌓였지
4135,신기sb,고가템 삽니다
4136,천상초,리니지 기사 떴네요.
4137,간때문이냐,피자 추천좀 ㅋㅋ
4138,비둘기구구찡,그래도 날이 풀리니
4139,올드스토어,아.. 오늘은 왜 이케 더운지 ㅠㅠ
4140,가이아드,주변에 핀들 카드 파는데가 없노
4141,우르손,오늘 좀 따스해진듯?
4142,옳이,검은사막해보니까 그냥 이것저것 컨텐츠 꾸겨넣..
4143,노가다는싫어,후.. 드뎌 불금!
4144,키보드20만,오늘도 끝나고 pc방 직행이다...
4145,이므나님,진짜 고렙에서 죽으니까
4146,마우스만백번,어제 저녁에 뭘 잘못 먹었나..
4147,간때문이냐,사냥 1탐에 한번씩 눕냐 ㅡㅡ
4148,바나나샐러드,귀떨어지는줄......
4149,올드스토어,이게ㅠㅠㅠ
4150,그림자발자국,오크 오락실 생각과는 다른데...
4151,노가다는싫어,광속 퇴근
4152,Roah,실시간 전략과 공성의 조화! 광개토태왕 인벤..
4153,비둘기구구찡,12/17 픽시의 금빛 깃털이 정상적으로 습..
4154,우르손,요즘같은 추운 날에는
4155,천상초,어제 버그인지 뭔지
4156,환호의출정,오전반 너무 무섭다 ㅠㅠ
4157,마우스만백번,아침에 일어나면
4158,영구없다1,요새 케릭은 어디서 구해야되나여 ?
4159,영구없다1,파아그리오섭 케릭삼
4160,우르손,졸립다
4161,무비위크,하아 시간을 겨우겨우냄
4162,바나나샐러드,으아...... PC방을 검은사막이 장악했다..
4163,천상초,드디어 시작됐군요.
4164,가이아드,헐... 바포렙 찍었네요 ㅋㅋㅋㅋㅋㅋ
4165,비둘기구구찡,어...근데 Mr.K는
4166,올드스토어,출근길 추위 레알.ㅠㅠ
4167,비둘기구구찡,금빛은빛선물...하...
4168,키보드20만,지나가다 갑자기 거래걸고....
4169,올드스토어,으 배고팡 ㅠㅠ
4170,우르손,괜한 허세는 부를 필요가 없는듯
4171,천상초,펀플 카드.. 곧 판매 시작이네요.
4172,노가다는싫어,어제 비오고나서
4173,Roah,인벤 창간 10주년 기념 이벤트를 준비중입니..
4174,마우스만백번,눈이 펑펑온담서!
4175,요정같은기사,강화라.....
4176,간때문이냐,꾸준히 경치 모으는재미
4177,이므나님,오늘도 강화 실패 ㅠㅠ
4178,올드스토어,ㅇㅇ 미생 꿀잼 ㅎㅎ
4179,무비위크,미생 꿀잼이네요
4180,내지,현백장정도로 전사 시작하려구하는데요
4181,초록미나,마격좀 부탁드려요
4182,앨도라도,[축데이] 살려는 드릴께
4183,키보드20만,오늘 퇴근길에는 눈 많이 온데요.
4184,비둘기구구찡,어? 트리오브세이비어?
4185,Roah,"트리 오브 세이비어, 소모임이 오픈되었습니다"
4186,우르손,그래도 눈 쌓이진 않을듯
4187,노가다는싫어,후... 눈내리는 월요일
4188,가이아드,ㅋㅋㅋㅋㅋ이반 제작 성공
4189,piterpan,부천 주변 발센섭하는분들찾아요
4190,마우스만백번,아침에 커피 한잔은
4191,요정같은기사,좀 더 키보드를 깊게 넣고 써야하나
4192,간때문이냐,이번주말은 정신없이 슝슝
4193,전세진,지나가시는 길에 마격 좀 부탁드릴게요
4194,요정같은기사,주말에 완전
4195,무비위크,몰랐는데 리니지 인벤 로그인 버튼...
4196,환호의출정,사람도 동면하는거 같음...
4197,비둘기구구찡,으으...주말에 폭설이라더니
4198,피호나,컬러풀패키지 쿠폰 언제 주나요?
4199,간때문이냐,술 오지게 퍼먹고
4200,올드스토어,오예 불금 ㅋㅋ
4201,노가다는싫어,즐거운 주말이로구나
4202,키보드20만,이른 회식이라 과식했더니...
4203,우르손,어제 회사에서 잤는데
4204,가이아드,피시방 아이디 다 막혔네용...
4205,비둘기구구찡,와 벌써 금요일이라니
4206,마우스만백번,손목이 아프다...
4207,뮤엘러리,리니지 해보려고 하는데 조언 부탁드립니다.
4208,이므나님,1년에 1강씩만 성공했어도
4209,무비위크,남들은 본전 넘어서 다 걷어가는데
4210,간때문이냐,옆에 아저씨 인생강화하네
4211,앨도라도,시..시밤..
4212,키보드20만,우와 공홈 클릭만 하면 주다니..
4213,노가다는싫어,캬.. 이번에도 15000개나 잡았넹;
4214,우르손,아아아아아아ㅏ아아앙ㄱ
4215,가이아드,와 84찍고 86까지 36일이라니 ㅋㅋㅋㅋㅋ
4216,비둘기구구찡,리니지를 보면
4217,올드스토어,요즘 로션은 필수 ㅋㅋ
4218,치르노빌,청춘거리라니....
4219,마우스만백번,요즘 그래도 날씨가 좀 풀린듯?
4220,요정같은기사,12월도 다 끝나가네요
4221,환호의출정,발이 시려워요 ㅠ.ㅠ
4222,무비위크,하 밤에 이시간만 되면
4223,키보드20만,생각보다 오늘 날씨가 안추웠던...
4224,올드스토어,오늘 날씨가 좋네 ㅋㅋ
4225,간때문이냐,음 지금 겜방에서 겜 접속되나요?
